"Non sono uguali tutti i giorni.","variabilità;tempo"
"Non sputare in cielo, che in faccia ti viene.","azioni;conseguenze"
"Non te fidare in omo che aggia rotto il groppone.","fiducia;esperienza"
"Non ti far povero a chi non ha da farti ricco.","povertà;ricchezza"
"Non ti fidar d'un tratto, di grazia o di bontà.","fiducia;scetticismo"
"Non ti vantar farfalla, tuo padre era un bruco.","orgoglio;origine"
"Non tutte le ciambelle riescono col buco.","imperfezione;fallimento"
"Non tutte le lacrime vengono dal cuor.","emozioni;verità"
"Non tutti i matti rompono i piatti.","comportamento;percezione"
"Non tutti i pazzi stanno al manicomio.","pazzia;società"
"Non tutti possiamo abitare in piazza.","abitazione;posizione"
"Non tutti sono ammalati quelli che sono in letto.","malattia;percezione"
"Non tutti sono infelici come credono.","infelicità;percezione"
"Non tutti sono infermi quelli che gridano ahi!.","infermità;reazione"
"Non tutti vedono la serpe che sta nascosta sotto l'erba.","attenzione;pericolo"
"Non tutto il male vien per nuocere.","male;beneficio"
"Non v'è armonia più bella dell'armonia del cuore e della bocca.","armonia;relazioni"
"Non v'è debole che non si possa aiutare.","aiuto;compassione"
"Non v'è mai tanta pace in convento, come quando i frati portano tonache uguali.","pace;uniformità"
"Non v'è più superbo d'un povero arricchito.","superbia;ricchezza"
"Non vendere la pelle dell'orso finché non l'hai ucciso.","precauzione;anticipazione"
"Non vi fu mai gatta che non corresse ai topi.","istinto;comportamento"
"Non vi è donna senza amore.","amore;relazioni"
"Non vi è inganno che non si vinca con l'inganno.","inganno;strategia"
"Non vi è lino senza resca, né donna senza pecca.","imperfezione;carattere"
"Non vi è nulla che ricercando non si possa penetrare.","scoperta;determinazione"
"Non vi è peggior burla che la vera.","burla;verità"
"Non vo' dormire né fare la guardia.","inattività;indecisione"
"Non è arte il giocare, ma lo smettere.","abilità;disciplina"
"Non è bello ciò che è bello ma è bello ciò che piace.","soggettività;bellezza"
"Non è bene esser poeta nel villaggio.","talento;reputazione"
"Non è bene riporre denaro in una cassa di cui non si ha la chiave.","sicurezza;precauzione"
"Non è col dire 'miel, miel,' che la dolcezza viene in bocca.","parole;efficacia"
"Non è contento quel che si lamenta.","lamentela;insoddisfazione"
"Non è in nessun luogo chi è in ogni luogo.","presenza;assenza"
"Non è mai gran gagliardia, senza un ramo di pazzia.","gagliardia;pazzia"
"Non è oca in casa sua.","conoscenza;esperienza"
"Non è pazzo il carnevale ma chi gli va dietro.","comportamento;tradizioni"
"Non è povero, se non chi si crede tale.","povertà;percezione"
"Non è sempre oro ciò che luccica.","apparenza;realtà"
"Non è sempre savio chi non sa esser qualche volta pazzo.","saggezza;pazzia"
"Non è sì tristo cane, che non meni la coda.","tristezza;espressione"
"Notte, amore e vino fanno spesso l'uomo meschino.","vizio;comportamento"
"Novembre vinaio.","vino;stagione"
"Nulla è così buono che a lungo andare non venga a noia.","soddisfazione;noia"
"Nuovo padrone, nuova legge.","cambiamento;autorità"
"Nutri il corvo e ti caverà gli occhi.","tradimento;ingratitudine"
"Nutri la serpe in seno, ti renderà veleno.","tradimento;pericolo"
"Né col capretto né con l'agnello, si adopera il coltello.","cibo;strumento"
"Né di Venere né di Marte né ci si sposa né si parte, né si da principio all'arte.","superstizione;azioni"
"Né donna né tela al lume di candela.","osservazione;verità"
"Né pecora né lupo.","neutralità;opposizione"
"Occhio che piange cuore che duole.","emozioni;sofferenza"
"Occhio che piange cuore che sente.","emozioni;sensibilità"
"Occhio non vede, cuore non duole.","ignoranza;tranquillità"
"Occhio per occhio, dente per dente.","giustizia;vendetta"
"Odio di principe e sugo di cicuta sono pericolosi.","pericolo;odio"
"Oggi a me domani a te.","reciprocità;solidarietà"
"Oggi allegria, domani malinconia.","cambiamento;umore"
"Oggi creditore, domani debitore.","debito;variabilità"
"Oggi fresco e forte, domani nella morte.","vitalità;fragilità"
"Oggi in figura, domani in sepoltura.","fama;permanenza"
"Oggi in pace, domani in guerra.","cambiamento;conflitto"
"Oggi mercante, domani mendicante.","fortuna;variabilità"
"Oggi pioggia e doman vento, tutto cambia in un momento.","cambiamento;imprevedibilità"
"Ogni Abele ha il suo Caino.","conflitto;opposizione"
"Ogni animale per non morir s'aiuta.","sopravvivenza;auto-aiuto"
"Ogni bel cantare va a noia.","divertimento;noia"
"Ogni bel gioco dura poco.","divertimento;impermanenza"
"Ogni bella scarpa diventa ciabatta, ogni bella donna diventa nonna.","cambiamento;età"
"Ogni bene infine svanisce, ma la fama non perisce.","durata;fama"
"Ogni cosa ch'è rara, suol essere più cara.","valore;rarità"
"Ogni cuffia per la notte è buona, e al buio la villana è bella quanto la dama.","uguaglianza;apparenza"
"Ogni disuguaglianza, l'amore uguaglia.","amore;uguaglianza"
"Ogni erba si conosce dal seme.","origine;carattere"
"Ogni fatica merita ricompensa.","lavoro;ricompensa"
"Ogni fatto ingiusto porta un danno giusto.","giustizia;conseguenze"
"Ogni gatta ha il suo febbraio.","periodo;variabilità"
"Ogni giorno non è festa.","routine;giornaliero"
"Ogni goccia d'Aprile vale mille lire.","valore;stagione"
"Ogni grillo si crede cavallo.","presunzione;illusione"
"Ogni lasciata è persa.","opportunità;perdita"
"Ogni legno ha il suo tarlo.","imperfezione;natura"
"Ogni lucciola non è un fuoco.","illusione;realtà"
"Ogni lumaca vede le corna delle altre.","invidia;comparazione"
"Ogni matto fa il suo atto.","comportamento;individualità"
"Ogni medaglia ha il suo rovescio.","dualità;verità"
"Ogni pazzo vuol dar consiglio.","pazzia;consiglio"
"Ogni pelo ha la sua ombra.","imperfezione;conseguenze"
"Ogni popolo ha il governo che si merita.","politica;responsabilità"
"Ogni promessa è debito.","promesse;responsabilità"
"Ogni rana si crede gran dama.","illusione;autoelevazione"
"Ogni scimmia trova belli i suoi scimmiotti.","affetto;parzialità"
"Ogni serpe ha il suo veleno.","pericolo;caratteristica"
"Ogni simile ama il suo simile.","affinità;amicizia"
"Ogni uccello fa il suo verso.","individualità;comportamento"
"Ognun patisce del suo mestiere.","competenza;problemi"
"Ognun per sé e Dio per tutti.","egoismo;responsabilità"
"Ognuno all'arte sua e il lupo alle pecore.","specializzazione;competenze"
"Ognuno ama sentirsi lodare.","orgoglio;approvazione"
"Ognuno che ha un gran coltello, non è un boia.","abilità;identità"
"Ognuno fa degli errori.","imperfezione;umanità"
"Ognuno fa il bravo a casa sua.","coraggio;ambiente"
"Ognuno faccia il suo mestiere.","specializzazione;competenza"
"Ognuno ha ciò che merita.","giustizia;merito"
"Ognuno ha i suoi gusti.","preferenze;individualità"
"Ognuno ha il suo affanno.","preoccupazione;individualità"
"Ognuno ha la sua croce.","sofferenza;destino"
"Ognuno per sé e Dio per tutti.","individualismo;fede"
"Ognuno sa ballare quando la fortuna suona.","fortuna;abilità"
"Ognuno tira i carboni sotto la sua focaccia.","interesse;individualismo"
"Ognuno tira l'acqua al suo mulino.","egoismo;interesse"
"Ognuno è artefice della propria fortuna.","responsabilità;destino"
"Olio di lucerna, ogni mal governa.","rimedi;tradizioni"
"Orto, uomo morto.","lavoro;vita"
"Orzo e paglia fanno il caval da battaglia.","utilizzo;elementi"
"Ospite raro ospite caro.","ospitalità;valore"
"Ottobre mostaio.","vino;stagione"
"Paese che vai usanza che trovi.","cultura;adattamento"
"Paga il giusto per il peccatore.","giustizia;pena"
"Pancia affamata, vita disperata.","fame;sofferenza"
"Pancia piena non crede al digiuno.","abbondanza;comprensione"
"Pancia vuota non sente ragioni.","necessità;ragione"
"Pane al pane e vino al vino.","onestà;chiarezza"
"Pane finché dura, vino con misura.","moderazione;consumo"
"Parenti serpenti.","famiglia;conflitto"
"Parenti, amici, pioggia, dopo tre giorni vengono a noia.","relazioni;noia"
"Parere e non essere è come filare e non tessere.","apparenza;sostanza"
"Parla all'amico come se ti avesse a diventar nemico.","cautela;relazioni"
"Parla come mangi.","sincerità;comunicazione"
"Parlare francese come una vacca spagnola.","comunicazione;incompetenza"
"Parola e sasso quando sono lanciati non tornano indietro.","comunicazione;irreversibilità"
"Passata la festa, gabbato lo santo.","delusione;inganno"
"Passato il fiume scordato il santo.","memoria;ingratitudine"
"Patti chiari, amici cari.","chiarezza;amicizia"
"Pazzi e buffoni hanno pari libertà.","libertà;comportamento"
"Pazzo per natura, savio per scrittura.","pazzia;intelligenza"
"Pazzo è colui che bada ai fatti altrui.","interferenze;comportamento"
"Peccati vecchi, penitenza nuova.","peccato;redenzione"
"Peccato confessato è mezzo perdonato.","confessione;perdono"
"Pecora mal guardata, vien dal lupo divorata.","incuria;pericolo"
"Pela il fico all'amico e la pèsca al nemico.","amicizia;avvertimento"
"Per San Lorenzo la noce si spacca nel mezzo.","stagione;agricoltura"
"Per San Silvestro, ogni oliva nel canestro.","stagione;raccolto"
"Per Santa Caterina, le bestie fuori dalla cascina.","stagione;animali"
"Per amore anche una donna onesta, può perdere la testa.","amore;passione"
"Per chi vuol esser libero, non c'è catena che tenga.","libertà;determinazione"
"Per essere amabili, bisogna amare.","amore;reciprocità"
"Per essere un buon comandante, bisogna aver fatto una grande guerra.","esperienza;leadership"
"Per fare l'elemosina non manca mai la borsa.","generosità;opportunità"
"Per il galantuomo non ci sono leggi.","integrità;autonomia"
"Per il saggio le lacrime delle donne sono come gocce salate.","saggezza;empatia"
"Per imparare qualche cosa, non è mai troppo tardi.","apprendimento;tempo"
"Per l'abbondanza del cuore la bocca parla.","generosità;espressione"
"Per l'oro, l'abate vende il convento.","avarizia;corruzione"
"Per la santa Candelora dell'inverno siamo fora, ma se piove o tira vento, dell'inverno siamo dentro.","meteorologia;stagione"
"Per natura tutti gli uomini sono simili; per l'educazione diventano interamente diversi.","natura;educazione"
"Per ogni civetta che si sente cantare sul tetto, non bisogna metter lutto.","comportamento;attenzione"
"Per quanto alletti la bellezza di un fiore, nessuno lo coglie se ha cattivo odore.","estetica;valore"
"Per san Benedetto [21 marzo], la rondine è sotto il tetto.","stagione;natura"
"Per san Lorenzo la noce è fatta.","stagione;agricoltura"
"Per san Lorenzo piove dal cielo carbone ardente.","meteo;stagione"
"Per trovare ingiustizie non occorrono lanterne.","giustizia;osservazione"
"Per un chiodo si perde un ferro, e per un ferro un cavallo.","danno;conseguenze"
"Per un punto Martin perse la cappa.","dettagli;importanza"
"Per una scopa formano un mercato tre donne e assordan tutto il vicinato.","attività;comportamento"
"Perde le lacrime chi piange davanti al giudice.","giudizio;emozioni"
"Perdonare è da uomini, scordare è da bestie.","perdono;memoria"
"Pesce che va all'amo, cerca d'esser gramo.","destino;conseguenze"
"Pianta a cui spesso si muta luogo, non prende vigore.","stabilità;crescita"
"Piccola fiamma non fa gran luce.","efficacia;dimensione"
"Piccola pietra rovesciar può il carro.","imprevisto;conseguenze"
"Piccola scintilla può bruciar la villa.","rischio;conseguenze"
"Piccole ruote portano gran pesi.","capacità;forza"
"Piccolo ago scioglie stretto nodo.","risorsa;soluzione"
"Piemontesi falsi cortesi, romani falsi e villani.","stereotipo;regione"
"Pietra che rotola non fa muschio.","mobilità;stabilità"
"Piglia il bene quando viene, ed il male quando conviene.","opportunità;strategia"
"Piglia il mezzo della via e non cadrai.","moderazione;sicurezza"
"Piove sempre sul bagnato.","sfortuna;inevitabilità"
"Pisa, pesa per chi posa.","risultato;impegno"
"Piuttosto un asino che porti, che un cavallo che butti in terra.","utilità;affidabilità"
"Più alta la condizione, più si deve essere umili.","umiltà;status"
"Più briccone, più fortunato.","fortuna;comportamento"
"Più confusa che persuasa.","confusione;convincimento"
"Più il fiume è profondo, più scorre il silenzio.","profondità;silenzio"
"Più si chiacchiera, meno si ama.","comunicazione;affetto"
"Poca brigata vita beata.","compagnia;serenità"
"Poca farina fa poco pane.","risorsa;risultato"
"Poca gente, bella festa.","compagnia;qualità"
"Poeta si nasce, oratori si diventa.","talento;sviluppo"
"Poeti e Santi campano tutti quanti.","destino;comportamento"
"Poeti, pittori e pellegrini a fare e a dire sono indovini.","creatività;previsioni"
"Poi è parente di mai.","procrastinazione;immediatezza"
"Polenta e latte bollito, in quattro salti è digerito.","cibo;semplicità"
"Portare frasconi a Vallombrosa.","inopportunità;spreco"
"Preghiera di gatto e brontolio di pulce non arrivano in cielo.","serietà;efficacia"
"Preghiera umile entra in cielo.","umiltà;spiritualità"
"Prendere la palla al balzo.","opportunità;azione"
"Prendi la bruna per amante e la bionda per moglie.","relazioni;scelta"
"Presto e bene, raro avviene.","qualità;efficienza"
"Prete spretato e cavolo riscaldato, non fu mai buono.","cambiamento;qualità"
"Prevedere per provvedere e prevenire.","pianificazione;prevenzione"
"Prima Pensa, Poi Parla, Perché Parole Poco Pensate Portano Pena.","riflessione;comunicazione"
"Prima della morte non chiamare nessuno felice.","destino;precauzione"
"Prima di ammogliarsi bisogna fare il nido.","preparazione;matrimonio"
"Prima di andare alla pesca esamina ben bene la tua rete.","preparazione;precauzione"
"Prima di domandare, pensa alla risposta.","riflessione;comunicazione"
"Prima di giudicare una persona ci devi mangiare assieme.","giudizio;comprensione"
"Prima lusingare e poi graffiare, è arte dei gatti.","inganno;comportamento"
"Primo prossimo è me medesimo.","egoismo;priorità"
"Prodigo e bevitor di vino, non fa né forno né mulino.","spesa;utilità"
"Profuma di rosa ma rosa non è: dimmi cos'è?.","illusione;realtà"
"Pruna mangiane una, di cirase quanto ne trase.","moderazione;consumo"
"Pugliesi, cento per forca e un per paese.","penalità;distribuzione"
"Puoi ben drizzare il tenero virgulto, non l'albero già fatto adulto.","crescita;adultità"
"Putto in vino e donna in latino non fecero mai buon fine.","comportamento;scelta"
"Qual proposta tal risposta.","proposte;risposta"
"Qualche intervallo il pazzo ha di saviezza, qualche intervallo il savio ha di stoltezza.","intelligenza;variabilità"
"Qualche volta anche Omero sonnecchia.","eccellenza;imperfezione"
"Quale uccello, tale il nido.","compatibilità;ambiente"
"Quand'anche si trapiantassero in paradiso, i cardi non porterebbero mai rose.","incompatibilità;realtà"
"Quando arriva la gloria svanisce la memoria.","fama;dimenticanza"
"Quando c'è gusto non c'è perdenza.","piacere;perdita"
"Quando c'è l'esercito, si trova anche il generale.","leadership;presenza"
"Quando c'è la salute c'è tutto.","salute;benessere"
"Quando canta la rana, la pioggia non è lontana.","meteorologia;previsioni"
"Quando ci sono molti galli a cantare non si fa mai giorno.","conflitto;silenzio"
"Quando fischia l'orecchio dritto, il cuore è afflitto; quando il manco, il cuore è franco.","sintomi;emozioni"
"Quando gli eretici si accapigliano, la chiesa ha pace.","conflitto;stabilità"
"Quando hai il minimo dubbio non ci sono dubbi.","dubbio;certezza"
"Quando il capello è bianco e la barba grigia, sembra di pigiar ma non si pigia.","età;impotenza"
"Quando il colombo ha il gozzo pieno, le vecce gli sembrano amare.","percezione;benessere"
"Quando il cul è avvezzo al peto non si può tenerlo cheto.","abitudini;comportamento"
"Quando il fanciullo ha sette anni, la ragione spunta in lui.","sviluppo;età"
"Quando il fanciullo è satollo anche il miele non ha più gusto.","soddisfazione;gusto"
"Quando il gallo canta nel pollaio, aspetta l'acqua nel grondaio.","previsioni;indizi"
"Quando il gatto lecca il pelo viene acqua giù dal cielo.","meteorologia;comportamento"
"Quando il gatto non c'è i topi ballano.","assenza;libertà"
"Quando il gatto non può arrivare al lardo dice che è rancido.","giustificazione;comportamento"
"Quando il gatto si lecca e si sfrega le orecchie con la zampina, pioverà prima che sia mattina.","meteorologia;comportamento"
"Quando il gozzo è pieno, le ciliegie sono acerbe.","sazietà;percezione"
"Quando il grano ricasca, il contadino si rizza.","perseveranza;fortuna"
"Quando il grano va a male, bisogna ringraziare Dio per la paglia.","fallimento;risorsa"
"Quando il gregge si sbanda, il lupo acciuffa sempre qualche pecora.","rischio;vulnerabilità"
"Quando il lardo è divorato, poco val cacciare il gatto.","fine;utilità"
"Quando il mandorlo non frutta, la semente ci va tutta.","fruttificazione;perdita"
"Quando il padrone zoppica, il servo non va diritto.","leadership;comportamento"
"Quando il pesce viene a riva, chi non lo piglia ci scappa via.","opportunità;prontezza"
"Quando il povero fa bene al ricco il diavolo scoppia dalle risate.","ingiustizia;società"
"Quando il sole splende, non ti curar della luna.","priorità;illuminazione"
"Quando il tempo è chiaro in autunno, vento nell'inverno.","previsioni;meteo"
"Quando il treno passa vicino alla foglia, la foglia vola.","forza;influenza"
"Quando in autunno sono grassi i tassi e le lepri, l'inverno è rigoroso.","previsioni;stagione"
"Quando l'Italia suona la chitarra, la Spagna le nacchere, la Francia il liuto, l'Irlanda l'arpa, la Germania la tromba, l'Inghilterra il violino, l'Olanda il tamburo, nulla è uguale ad esse.","diversità;musica"
"Quando l'Uomo non fa il capofamiglia la donna scasa (va fuori di testa).","famiglia;ruoli"
"Quando l'amore è a pezzi non c'è alcuna colla che lo riappiccichi.","relazioni;irreversibilità"
"Quando l'angelo diventa diavolo, non c'è peggior diavolo.","trasformazione;peggio"
"Quando l'avaro muore, il danaro respira.","avarizia;liberazione"
"Quando la barba fa bianchino, lascia la donna e tienti al vino.","età;piacere"
"Quando la cicala canta in settembre, non comprare gran da vendere.","previsioni;agricoltura"
"Quando la fame entra dalla porta, l'amore esce dalla finestra.","fame;amore"
"Quando la grazia di Dio è nel cuore, gli occhi nuotano nell'allegria.","spiritualità;gioia"
"Quando la guerra comincia s'apre l'inferno.","guerra;chaos"
"Quando la luna è bianca il tempo è bello; se è rossa, vuole dire vento; se pallida, pioggia.","meteo;previsioni"
"Quando la man non prende, canton di casa rende.","abilità;perdita"
"Quando la neve si scioglie si scopre la mondezza.","verità;apparenza"
"Quando la pera è matura bisogna che caschi.","maturità;inevitabilità"
"Quando la radice è tagliata, le foglie se ne vanno.","stabilità;conseguenze"
"Quando la ragione dorme, il cuore scappuccia.","ragione;emozioni"
"Quando la rana canta il tempo cambia.","meteo;indicazione"
"Quando non sai, frequenta il domandare.","apprendimento;curiosità"
"Quando non si ha voglia di nulla, si ha bisogno di tutto.","apatia;bisogno"
"Quando piove col sole il diavolo fa l'amore.","meteo;superstizione"
"Quando piove d'agosto, piove miele e mosto.","meteo;agricoltura"
"Quando si mangia non si parla.","buone maniere;comportamento"
"Quando si è in ballo bisogna ballare.","opportunità;azione"
"Quando si è patito si è inclini a compatire.","compassione;esperienza"
"Quando sono fidanzate hanno sette mani e una lingua, quando sono sposate hanno sette lingue e una mano.","relazioni;cambiamento"
"Quando tu senti nominar Maria non domandare se vigilia sia.","superstizione;religione"
"Quando un amico chiede, non v'è domani.","amicizia;generosità"
"Quando un povero dà al ricco, Dio ride in cielo.","giustizia;disparità"
"Quando una cosa è accaduta, poco vale lamentarsi.","inevitabilità;accettazione"
"Quando vedi il porcello corrigli dietro col coltello.","azione;determinazione"
"Quando viene la forza, il diritto è morto.","forza;giustizia"
"Quando è alta la passione, è bassa la ragione.","emozioni;ragione"
"Quando è finito il raccolto dei datteri, ciascuno trova da ridire alla palma.","criticità;opportunità"
"Quanto più la rana si gonfia, più presto crepa.","esagerazione;pericolo"
"Quanto più se n'ha, tanto più se ne vorrebbe.","avidità;insaziabilità"
"Quanto più è alto il monte, tanto più profonda la valle.","contrasto;profondità"
"Quattrini e amicizia, rompon le braccia alla giustizia.","denaro;giustizia"
"Quattrini e sanità, si gode in ogni età.","salute;ricchezza"
"Quattrino risparmiato, due volte guadagnato.","risparmio;utilità"
"Quattro nuove invenzioni vanta il mondo: scorticare senza coltello, arrostire senza fuoco, lavare senza sapone, e invece degli occhiali vedere attraverso le dita.","innovazione;paradosso"
"Quel ch'è innato per natura, si porta alla sepoltura.","natura;destino"
"Quel ch'è raro, è stimato.","rarità;valore"
"Quel che con l'acqua mischia e guasta il vino, merita di bere il mare a capo chino.","errore;punizione"
"Quel che non puoi pagare col denaro, pagalo almeno col ringraziamento.","gratitudine;compensazione"
"Quel che non può l'ìngegno, può spesso la fortuna.","fortuna;intelligenza"
"Quel che non vuole quando può, non potrà quando vuole.","opportunità;tempo"
"Quel che si dà al ricco, si ruba al povero.","giustizia;disparità"
"Quel che si fa a fin di bene, non dispiace mai a Dio.","buona volontà;divinità"
"Quel che si fa all'oscuro, appare al sole.","segreto;verità"
"Quel che supera il mio intelletto, lo lascio stare.","saggezza;limitazioni"
"Quel che è disposto in cielo, conviene che sia.","destino;accettazione"
"Quel che è fatto è reso.","azioni;giustizia"
"Quel che è gioco per il forte per il debole è morte.","potere;pericolo"
"Quel, che è fatto, è fatto, e non si può fare, che fatto non sia.","irreversibilità;accettazione"
"Quella bellezza l'uomo saggio apprezza che dura sempre, fino alla vecchiaia.","bellezza;durata"
"Quelli che hanno meno ingegno, ne hanno da vendere più degli altri.","intelligenza;percezione"
"Quello che abbaia è il cane sdentato.","parole;inefficacia"
"Quello che deve durare per l'eternità non si deve scrivere con l'acqua.","durata;solidità"
"Quello che ha da essere, sarà.","destino;inevitabilità"
"Quello che non avviene oggi, può avvenire domani.","tempo;possibilità"
"Quello che non può l'intelletto, può spesso il caso.","casualità;intelligenza"
"Quello che non è stato può essere.","possibilità;futuro"
"Quello che puoi fare oggi, non rimandarlo a domani.","procrastinazione;azione"
"Quello che si dice all'eco nel bosco, il bosco lo ripete.","comunicazione;riflesso"
"Quello che si fa il primo dell'anno si fa tutto l'anno.","tradizioni;inizio"
"Quello che si impara in gioventù, non si dimentica mai più.","educazione;memoria"
"Quello che si usa non si scusa.","usura;giustificazione"
"Quello che è accaduto ieri, può accadere oggi.","temporalità;variabilità"
"Quello che è passato, è scordato.","passato;dimenticanza"
"Quello è mio zio, che vuole il bene mio.","famiglia;affetto"
"Quello è un fanciullo accorto che conosce suo padre.","percezione;relazioni"
"Questo devi sapere che la gelosia di un Arabo è la stessa gelosia.","gelosia;universalità"
"Quieta non muovere.","stabilità;cambiamento"
"Ragazza che dura non perde ventura.","durata;successo"
"Raglio d'asino non giunse mai al cielo.","inefficacia;ambizione"
"Rana di palude sempre si salva.","adattamento;resilienza"
"Rane, malsane.","comportamento;malessere"
"Regalare aghi o coltelli porteranno litigi.","superstizione;regali"
"Regalare perle o fazzoletti porteranno lacrime.","superstizione;regali"
"Render nuovi benefici all'ingratitudine è la virtù di Dio e dei veri uomini grandi.","gratitudine;virtù"
"Rendere pan per focaccia.","giustizia;vendetta"
"Ricchezza mal disposta a povertà s'accosta.","ricchezza;povertà"
"Ricchezze nell'India, sapere in Europa, e pompa fra gli ottomani.","ricchezza;conoscenza"
"Ricchi e poveri non portano che un lenzuolo all'altro mondo.","uguaglianza;fine vita"
"Ricco e grande fortuna potrà farti, ma mai il comune senso potrà darti.","fortuna;buonsenso"
"Ricorda che il nemico può diventarti amico.","relazioni;cambiamento"
"Ride ben chi ride ultimo.","successo;tempismo"
"Ridi ridi che la mamma ha fatto gli gnocchi!.","umorismo;gioco"
"Rimediare al male nei suoi principi.","prevenzione;azione"
"Rimedio a molti mali s'è trovato, tranne all'osso del collo, se è slogato.","salute;limitazioni"
"Risparmia come non avessi mai da morire, e godi come se dovessi morire ogni giorno.","risparmio;vivere"
"Roba calda il corpo non salda.","salute;conforto"
"Roba d'altri, tutti scaltri.","proprietà;disonestà"
"Roma non fu fatta in un giorno.","pazienza;tempo;costruzione"
"Roma santa, Aquila bella, Napoli galante.","città;caratteristica"
"Roma, a chi nulla in cent'anni, a chi molto in tre dì.","successo;tempistica"
"Rosso di sera buon tempo si spera; rosso di mattina mal tempo si avvicina.","meteo;previsioni"
"Rosso e giallaccio pare bello ad ogni faccia, verde e turchino si deve essere più che bellino.","estetica;colore"
"Rovo in buona terra covo.","opportunità;ambiente"
"Salta chi può.","abilità;urgenza"
"Salva la spada non salvare la donna.","priorità;azione"
"San Benedetto la rondine sotto il tetto.","tradizioni;animali"
"San Lorenzo dalla gran calura.","stagione;calore"
"San Pietro abbracciato, Cristo negato.","fede;contraddizione"
"San Silvestro l'oliva nel canestro.","tradizioni;raccolto"
"Sangue giovane sempre spavaldo.","gioventù;audacia"
"Sasso che rotola non fa muschio.","cambiamento;radici"
"Sbagliando s'impara.","errore;apprendimento"
"Sbagliare è umano, perseverare è diabolico.","errore;perseveranza"
"Scalda più l'amore che mille fuochi.","amore;calore"
"Scherza coi fanti e lascia stare i Santi.","rispetto;comportamento"
"Scherzando intorno al lume che t'invita, farfalla perderai l'ali e la vita.","pericolo;curiosità"
"Scherzo di mano, scherzo di villano.","comportamento;buone maniere"
"Schiena di mulo, corso di barca, buon per chi n'accatta.","utilità;approfittare"
"Scusa non richiesta, accusa manifesta.","giustificazione;colpa"
"Se Palermo avesse un porto Messina sarebbe un orto.","geografia;economia"
"Se ari male, peggio mieterai.","lavoro;conseguenze"
"Se dici di amarmi, ho tanta fiducia. Se tanta ne hai sei tutta per me. Quindi ci sposiamo.","fiducia;amore"
"Se fossero buoni i nipoti non si leverebbero dalla vigna.","gioventù;impegno"
"Se gioventù sapesse, se vecchiaia potesse.","esperienza;limitazioni"
"Se i gatti sapessero volare, le beccacce sarebbero rare.","fantasia;realtà"
"Se il coltivatore non è più forte della sua terra, questa finisce per divorarne.","forza;resilienza"
"Se il giovane sapesse di quanto ha bisogno la vecchiaia, chiuderebbe spesso la borsa.","risparmio;prevenzione"
"Se il ladro lasciasse il suo rubare, non ci sarebbero più forche.","comportamento;punizione"
"Se il padre di famiglia è miope, i servi sono ciechi.","leadership;efficacia"
"Se il piede destro è zoppo, Dio rafforza il sinistro.","compensazione;equilibrio"
"Se il poeta s'erige a oratore predicherà agli orecchi e non al cuore.","comunicazione;emozioni"
"Se il primo bottone hai fatto essere secondo, tutti sbagliati saranno da cima a fondo.","precisione;conseguenze"
"Se il re sputa sopra un abete si chiama subito abete reale.","status;rispetto"
"Se il ricco conoscesse la fame del povero, gli darebbe del suo pane.","solidarietà;empatia"
"Se il ringraziare costasse denaro, molti se lo terrebbero in tasca.","gratitudine;economia"
"Se il tuo gatto è ladro non scacciarlo di casa.","accettazione;comportamento"
"Se il virtuoso è povero, il lodarlo non basta; il dovere primo è d'aiutarlo.","virtù;sostegno"
"Se l'alba è brutta a San Michele, ottobre sarà più brutto che bello.","meteorologia;previsioni"
"Se la mano non prende, la casa rende.","abilità;perdita"
"Se la pazzia fosse dolore, in ogni casa si sentirebbe stridere.","pazzia;sofferenza"
"Se le lattughe lasci in guardia alle oche, al ritorno ne troverai ben poche.","cura;responsabilità"
"Se mangi, bevi e il culo rende, a quel paese le medicine e chi le vende.","salute;benessere"
"Se ne vanno gli amori e restano i dolori.","amore;sofferenza"
"Se nessuno sa quel che sai, a nulla serve il tuo sapere.","conoscenza;utilità"
"Se non hai mai rubato, la parola ladro non è per te un'ingiuria.","esperienza;accusa"
"Se non è zuppa è pan bagnato.","qualità;equivalenza"
"Se occhio non mira, cuor non sospira.","percezione;desiderio"
"Se ognun spazzasse da casa sua, tutta la città sarebbe netta.","responsabilità;ordine"
"Se piovesse oro, la gente si stancherebbe a raccoglierlo.","ricchezza;apprezzamento"
"Se son rose fioriranno.","destino"
"Se ti vuoi nutrire bene, fai ballare i trentadue.","nutrizione;esercizio"
"Se un fratello compie un omicidio, gli altri non sono responsabili.","responsabilità;famiglia"
"Se vuoi che t'ami, fa' che ti brami.","amore;desiderio"
"Se vuoi portare l'uomo a incretinire, fallo ingelosire.","gelosia;intelligenza"
"Se vuoi riconoscenza, non fare favori.","favore;riconoscenza"
"Segui il filo e troverai il gomitolo.","guida;soluzione"
"Sempre sia lodato e il diavolo sia impiccato.","religione;devozione"
"Sempre ti graffierà chi nacque gatto.","naturalezza;comportamento"
"Senza denari non canta un cieco.","denaro;necessità"
"Senza denari non si canta messa.","povertà;religione"
"Senza umanità non vi è né virtù, né vero coraggio, né gloria durevole.","umanità;virtù"
"Senza umiltà tutte le virtù sono vizi.","umiltà;virtù"
"Seren d'inverno e nuvolo d'estate, non ti fidare.","meteorologia;affidabilità"
"Sette in un colpo! disse quel sarto che aveva ammazzato sette mosche.","successo;abilità"
"Settembre, l'uva è fatta e il fico pende.","stagione;raccolto"
